0.000780477,0.000505246,0.004024951,0.054750142
0.001060001,0.00036767,-0.000391277,0.061096584
0.001137622,0.000441562,-0.000392484,0.011295255
0.001004405,0.00026079,-0.00258908,-0.01244817
0.001270181,0.00026501,0.001800499,-0.032643333
0.001134604,0.000170974,-0.000396091,-0.063584064
0.001302369,6.34E-05,-0.001490782,-0.228476247
0.001387327,0.000104082,-0.001490782,0.012483381
0.001794048,0.000266641,-0.003681364,0.097647484
0.001345041,-0.000435244,0.002885593,0.018954899
0.001240421,0.000109528,-0.001490782,0.019571579
0.001223593,-0.000170481,-0.004771266,0.0342931
0.001102697,-0.000197414,0.000697403,-0.06645769
0.001180962,-0.000159008,-0.000398483,0.041668484
0.001386504,5.73E-05,0.002866523,0.058490235
0.001187522,-0.000110842,0.003929286,-0.027627386
0.001016932,-1.81E-05,0.000669046,0.021836386
0.001075563,0.000166683,0.000664391,0.007524874
0.001133623,0.000207975,0.000659757,-0.018303099
0.001128101,0.000510353,0.000655142,-0.004463552
0.001177485,0.000575867,0.001719494,0.039374484
0.001129465,0.0006848,-0.000422976,0.033505302
0.001125302,0.000822753,-0.002558588,0.109216517
0.001115843,0.00088178,-0.000422976,0.005208052
0.001327079,0.000986907,-0.003627535,0.070631827
0.001455496,0.001055481,0.004905828,0.03265347
0.001269119,0.000774143,0.005920581,-0.015274879
0.001589513,0.000642652,-0.004660357,-0.013652274
0.001726928,0.000739345,0.002733089,0.093625469
0.001971117,0.00052053,0.00481176,0.016652323
0.001872,0.000450393,0.001645655,0.074036164
0.001925346,0.000483242,-0.002535168,-0.084352159
0.0019899,0.0003499,0.002680235,-0.077649703
0.001868636,0.000439666,0.00058822,-0.092525189
0.00190073,0.000469156,0.001619641,0.009254696
0.001985925,0.000298357,-0.00045612,0.038862792
0.001795672,-2.33E-05,-0.005635866,-0.146643602
0.001591871,0.000322727,0.003687893,-0.063160775
0.001454949,7.65E-05,0.001603599,0.040647053
0.001115334,0.000408421,0.00569242,0.024120395
0.0009371,0.000599623,0.006655902,-0.055972005
0.00094186,0.00057434,-0.000477097,-0.008418466
0.00085757,0.000666106,-0.004534925,-0.040763233
0.000610356,0.000559464,-0.001490782,-0.080739184
0.000415206,0.000457261,0.000539675,0.005196437
-0.00019551,0.00044575,-0.006574677,0.074386431
-0.000701121,9.75E-05,-0.010707437,0.03405631
-0.000975104,0.000204738,0.000564717,-0.005683896
-0.001103763,0.000401519,0.000560501,-0.001764541
-0.001045083,0.000348604,0.00463794,0.027285308
-0.001010647,0.00037726,0.005612242,-0.024669687
-0.000922894,0.000567271,0.004557623,-0.001423542
-0.000761993,0.000464814,0.000517251,-0.069639806
-0.000574782,0.000360191,0.000513227,-0.07934588
-0.000479462,0.000358974,0.00449726,0.000278245
-0.000350975,0.000336203,0.002481418,-0.068313261
-0.000281404,-9.03E-06,-0.001490782,0.010223244
-0.000428783,7.09E-05,0.001478048,0.0495377
-0.000383928,0.000208837,0.00146926,0.005921328
-0.00044371,0.000231227,-0.005439455,-0.007543803
-0.000446604,0.000115982,0.007371905,-0.002870103
-0.000399868,0.000148764,0.006321757,-0.033537974
-0.000324294,9.97E-05,0.001423256,0.03687094
-0.000139365,0.000224382,-0.008303461,0.039773322
-2.81E-05,6.66E-05,-0.000514696,0.016711063
-3.65E-05,-0.000265778,-0.001490782,0.037440298
-0.000134452,-0.00023861,-0.000515648,0.033098883
-0.000426597,5.45E-05,0.001428928,-0.012788129
-0.000443671,3.97E-05,0.000450967,0.045485461
-0.000519261,-0.00020499,-0.00440482,0.010298305
-0.00046346,3.91E-05,0.001423256,0.044122101
-0.000486521,-1.50E-05,-0.00052132,0.035010876
-0.000494478,-4.94E-05,-0.000522259,0.029964649
-0.000776025,-0.000191408,0.000443454,-0.023935362
-0.000910488,-0.000358907,0.002366503,-0.041085028
-0.00100834,-0.000338298,0.000432296,0.020523254
-0.001068278,-0.000189343,0.007117592,0.014895437
-0.000982595,-9.13E-05,-0.000538854,-0.010620784
-0.000959251,-0.000143126,-0.00244271,-0.009953618
-0.000954203,-0.000185818,-0.00339736,0.03390543
-0.000678737,-0.000212814,0.000415796,0.022498741
-0.000542473,-0.000264798,0.000412168,0.016993345
-0.00049085,-0.000377681,0.002304289,0.022863139
-0.00056668,-0.000406732,-0.003386517,-0.00540411
-0.000636843,-0.000499712,-0.002439999,0.048502441
-0.000658658,-0.00060439,0.002300691,-0.00649966
-0.000640456,-0.000544672,0.004169611,-0.026318529
-0.000594295,-0.000585053,0.001327444,0.024394608
-0.000638248,-0.000694038,-0.000553136,0.029671731
-0.000688839,-0.000882471,0.000381877,0.050571973
-0.00063252,-0.000856673,0.000378377,0.022591931
-0.000530426,-0.000810149,0.002237088,0.030771874
-0.000518545,-0.001018303,0.006846459,-0.059687007
-0.000282492,-0.000883023,-0.006113999,0.040512057
-0.000121014,-0.000778065,-0.00334607,0.039313707
9.53E-05,-0.000921705,-0.002419718,0.056840866
0.000149029,-0.001026061,0.004069937,-0.023085284
0.000232068,-0.00085207,-0.003340921,0.034178527
0.000390339,-0.000905955,0.004049399,0.006460915
0.000501816,-0.000814929,0.004018874,-0.03974295
0.000677218,-0.000614934,0.003077522,-0.012654769
0.000741445,-0.000709204,-0.0033156,0.017172613
0.000842795,-0.000541658,-0.000577957,0.018758088
0.000758496,-0.000754015,0.000332373,-0.027671967
0.000718,-0.000932567,-0.006970248,0.047070558
0.000697409,-0.001022811,-0.003323963,0.031082547
0.000713806,-0.001019262,0.000342399,0.010702799
0.00068235,-0.001107064,0.000339045,0.008285561
0.000775686,-0.000975244,-0.001490782,-0.000697397
0.00079391,-0.000871675,0.005795224,0.00767407
0.000747202,-0.000984247,0.006643018,0.017452614
0.000737432,-0.000898929,0.002999571,0.0451353
0.000728553,-0.000905433,0.002979498,-0.01225439
0.000845869,-0.000740326,-0.003276496,-0.004335669
0.000927566,-0.000662979,-0.000597526,-0.016778559
0.001037983,-0.000685042,-0.004172947,0.029882765
0.00073579,-0.000728146,0.000298127,0.035152367
0.000652622,-0.000740002,-0.004175347,-0.067596862
0.000678634,-0.000800873,0.001193783,0.009159028
0.000545106,-0.00100855,-0.000597526,-0.051464616
0.000450324,-0.00102127,-0.003278092,0.031006541
0.000107129,-0.000941422,0.002080651,-0.017883578
-0.000189722,-0.00098219,0.00206794,0.04276298
-0.000818829,-0.001007968,0.006470339,0.05454739
-0.000497449,-0.000966321,0.008154185,-0.017139681
-0.000578857,-0.000943108,0.005465768,-0.062287767
-0.000550708,-0.000930385,0.00196943,0.013280268
-0.00068954,-0.000910426,-0.003219391,-0.158083382
-0.000689104,-0.000963287,-0.000626104,-0.184725261
-0.001216204,-0.000784578,-0.011916593,-0.050045964
-0.001270418,-0.000552838,-0.004990348,-0.029120742
-0.001459206,-0.001000783,-0.008526871,-0.031047582
-0.002051152,-0.001228172,-0.004142132,-0.065468469
-0.001989335,-0.001074413,0.005563921,0.073674666
-0.002296874,-0.001063254,0.000265144,0.069692456
-0.00246376,-0.001229736,-0.00236836,0.108878374
-0.002608321,-0.000970733,0.005508372,0.002896282
-0.002607053,-0.000791188,0.001990509,0.04140084
-0.002489829,-0.000951102,-0.004972074,0.00970643
-0.002558346,-0.000771844,-0.001490782,0.04955536
-0.002537007,-0.000871705,-0.001490782,-0.041332665
-0.002572083,-0.000963095,-0.002363002,0.050235478
-0.002560666,-0.000830399,0.003731162,0.027894019
-0.00255968,-0.000911037,-0.004969046,-0.055030665
-0.002610555,-0.000720772,0.001119049,0.049372319
-0.002619809,-0.000889772,0.002843859,0.03665515
-0.00259662,-0.000898501,-0.001490782,0.016324799
-0.002530313,-0.000933762,0.001963453,-0.035362919
-0.002401906,-0.00101365,0.001092087,-0.03868728
-0.002295764,-0.00127852,-0.002350997,0.038379835
-0.00230042,-0.00134696,0.003659444,0.018835845
-0.002113803,-0.001268514,-0.002347313,0.039122061
-0.002067264,-0.001440823,0.000221547,0.026071508
-0.00193126,-0.001535628,0.002777257,0.022909478
-0.001956858,-0.001511885,-0.000639356,0.038482061
-0.001868973,-0.001373411,-0.001490782,0.009222433
-0.00185287,-0.001379779,0.001059155,0.043315681
-0.001924748,-0.001200923,0.00105267,-0.000343408
-0.001913268,-0.001276773,0.009456696,-0.011105719
-0.001914827,-0.001222747,0.001853703,-0.009088207
-0.001858307,-0.001310574,0.005164816,-0.035906451
-0.00195972,-0.001565342,-0.00814638,-0.025762846
-0.00194703,-0.001500346,0.000177275,-0.01240462
-0.001950244,-0.001846882,0.001006098,-0.092552151
-0.001983676,-0.00195495,0.00099988,0.054287255
-0.002088021,-0.002240601,0.000166219,-0.002295219
-0.001944958,-0.002175338,-0.000663309,-0.019108377
-0.002023049,-0.002211296,-0.007297518,0.042387512
-0.002005181,-0.002324157,0.002660324,0.016847976
-0.001984567,-0.002374928,0.002643163,-0.018578588
-0.001974142,-0.002294447,0.002626145,-0.006433958
-0.001910366,-0.002268093,0.002609264,-0.063924156
-0.00185427,-0.002301671,-0.002309448,0.008959632
-0.002025714,-0.002667504,-0.005594193,0.007766767
-0.001989013,-0.002575787,-0.002313488,0.025929672
-0.001905701,-0.002609042,0.000975311,0.032068017
-0.001870755,-0.002571844,0.000149907,0.01015051
-0.001907436,-0.002569867,0.00014722,-0.013235407
-0.001888975,-0.002507877,-0.003948792,0.017419117
-0.00189745,-0.00258178,-0.007249745,0.021720031
-0.001929855,-0.002481568,-0.000666039,0.012406926
-0.001935943,-0.002298146,0.009984753,-0.003879298
-0.001935896,-0.002433824,0.000137883,-0.0215061
-0.001891421,-0.002445688,-0.003119447,0.017243703
-0.001854143,-0.002598313,0.000951222,-0.040303955
-0.001859538,-0.002335578,-0.001490782,0.030968041
-0.001831428,-0.002085164,-0.000678104,0.015103851
-0.001881791,-0.001949397,-0.001490782,0.012266616
-0.001849735,-0.001836201,0.000132595,0.045637057
-0.001896051,-0.001898452,-0.003926837,0.004215372
-0.001914995,-0.001923301,-0.001490782,0.018418648
-0.001902196,-0.001827156,-0.003932785,0.006996296
-0.001911677,-0.001766565,0.0017639,0.038534025
-0.001942955,-0.002093447,0.006599877,0.01042751
-0.001989109,-0.002052815,0.004133981,0.023503014
-0.001943014,-0.001962022,0.001709221,-0.001694999
-0.001897493,-0.002073536,0.003290103,0.037971169
-0.001912788,-0.002150079,-0.000696185,0.013593178
-0.001918599,-0.002108159,-0.003080607,0.020527625
-0.001901921,-0.0022835,-0.001490782,-0.042083351
-0.001928495,-0.002319752,-0.000695553,-0.02192763
-0.001944336,-0.002341411,-0.000696185,0.010579951
-0.001895334,-0.002344499,-0.005470095,-0.006068455
-0.001991713,-0.002457128,-0.008693694,0.004507823
-0.001972063,-0.002574328,-0.0030985,0.039203292
-0.002267872,-0.003005261,0.007319848,-0.02010524
-0.002263838,-0.00284932,0.005660619,0.023322267
-0.00229188,-0.002880886,-0.002282862,-0.012024872
-0.002192772,-0.002625845,0.004040642,-0.029321178
-0.002233355,-0.002633245,0.000870494,-0.003889095
-0.00226783,-0.00250227,-0.000704927,-0.040990927
-0.002408538,-0.002721103,-0.001490782,-0.038419061
-0.00243718,-0.002664428,-0.003063109,0.01894516
-0.002380922,-0.002674786,-0.000704309,-0.002120466
-0.002386938,-0.002537045,-0.002277255,-0.032442365
-0.002337388,-0.002626445,-0.006222652,-0.012187696
-0.002334788,-0.002683878,0.000877952,0.00533816
-0.002359063,-0.002782128,0.000872355,0.050467869
-0.002359422,-0.002796136,0.004783748,0.035513923
-0.002367788,-0.00279202,0.001631781,0.010282205
-0.002291522,-0.002663853,0.00239876,0.001964102
-0.002311322,-0.002826486,0.000835703,0.038234379
